frontend/src/features/overview/components/__tests__/layout.test.tsx	42f9212fc16103f1e7bff8ec56946d7427dd16d2d47c3d6526f5060f34429e94	reviewed	Full content review; overview cached-data retention and strategy keys, profile session/pending/credential cache regressions fixed; 23 tests passed.
frontend/src/features/overview/components/__tests__/overview-page.test.tsx	43568f46957029d8cc4c9014cfb689d6f22231e1c27f54dbfdff599ff6e016bf	reviewed	Full content review; overview cached-data retention and strategy keys, profile session/pending/credential cache regressions fixed; 23 tests passed.
frontend/src/features/overview/components/__tests__/query-errors.test.tsx	1ddfc6bab2f2ae203c65f2f3f1877ecad4d9b7d5f0805e19aeca0fa96737b586	reviewed	Full content review; overview cached-data retention and strategy keys, profile session/pending/credential cache regressions fixed; 23 tests passed.
frontend/src/features/overview/components/overview-activity.tsx	e8ae2c4302aa11b795e3fadb8ee0e79de0c40db5e217b44938aa3abf28bfdb38	reviewed	Full content review; overview cached-data retention and strategy keys, profile session/pending/credential cache regressions fixed; 23 tests passed.
frontend/src/features/overview/components/overview-page.tsx	da582e23a3d18abb92ddac7a5631e201a60628153f05e9ad3fcbced9ed28d9f2	reviewed	Full content review; overview cached-data retention and strategy keys, profile session/pending/credential cache regressions fixed; 23 tests passed.
frontend/src/features/overview/lib/__tests__/overview-health.test.ts	ba9f19028192ca6f05ceba9c669cbe5c6c43cdc7ab9daa3c050045c58578ccfb	reviewed	Full content review; overview cached-data retention and strategy keys, profile session/pending/credential cache regressions fixed; 23 tests passed.
frontend/src/features/overview/lib/overview-health.ts	587a7f69757ba4fec4f4d74c3b14c517ecec1d0f51d7f6312abfbd0634a95f8b	reviewed	Full content review; overview cached-data retention and strategy keys, profile session/pending/credential cache regressions fixed; 23 tests passed.
frontend/src/features/profile/components/__tests__/profile-page.test.tsx	93df7671b2721d9a0c3b64cad637d0ccde61aa5cbc353790978dbe0bd8c6087c	reviewed	Full content review; overview cached-data retention and strategy keys, profile session/pending/credential cache regressions fixed; 23 tests passed.
frontend/src/features/profile/components/__tests__/submission.test.tsx	4a5142f7ea5fb02558414266a70f39dbe70ca4fc4449f8b36aa2f02715d44937	reviewed	Full content review; overview cached-data retention and strategy keys, profile session/pending/credential cache regressions fixed; 23 tests passed.
frontend/src/features/profile/components/profile-page.tsx	bfbb13e1b0cb0ed66815f610a606b31a439b1caa8f90977a09c82dfb1e3689b3	reviewed	Full content review; overview cached-data retention and strategy keys, profile session/pending/credential cache regressions fixed; 23 tests passed.
