frontend/src/features/account-workbench/components/account-workbench-page.tsx	6111c4e81387504be6b7328f78878c2fccb6f66d9eb10b2df3ec9ddd80334dd2	reviewed	增量全文复核：检查点与授权范围确认、恢复选项、工作台入口及凭据表单清理
frontend/src/features/account-workbench/components/group-picker.tsx	1743e0d73fc2aa29d7075866c3f30c9baeff484ef6675129b92b2081418f0a57	reviewed	稳定分组ID、禁用选择和空数据展示
frontend/src/features/account-workbench/components/workbench-cleanup.tsx	16b9ab4b62c3c0b3c30b1b6859fb2f24dbfe1c57e550e6c3f012d9518dbbd1e4	reviewed	增量全文复核：安全来源范围、清理预览、混合运行与批量授权互斥状态
frontend/src/features/account-workbench/components/workbench-export-artifacts.tsx	df75fc778020b30d68e8ee659a93bd6d7a609e0ac7a0dbe4147a1ec3f0fc0235	reviewed	增量全文复核：队列恢复、授权安全来源、本地私有产物及混合表单；相关问题已通过独立回归修复
frontend/src/features/account-workbench/components/workbench-export-panel.tsx	f2c23ec26526b59f596af8562e56899ce1e73a695ad1fc0efaaedefd7d508bc0	reviewed	导出来源页签关联及切换挂载
frontend/src/features/account-workbench/components/workbench-export-preview.tsx	a0755ba43ac907e7e7288b82e568921ad905ae21156b07b2f4dd9e8786dc7757	reviewed	导出范围及预览到期、二次确认和提交禁用
frontend/src/features/account-workbench/components/workbench-export-selection.tsx	316b2000407aa710a342c42d60eec46609a822646f00b4b537a41ac4e2beb893	reviewed	账号类型筛选、选择保留、schema提交及禁用边界
frontend/src/features/account-workbench/components/workbench-exports.tsx	f51c8539bf304a231170c1c6d6bd6aa6d5c512c1ddd5845070f5a32310b745f6	reviewed	迟到预览丢弃、取消代数、卸载回收及任务创建反馈
frontend/src/features/account-workbench/components/workbench-global-cancel.tsx	40fe0e555acee262f2d9868e7b63e69d318a9922aea615d33cc405db39922271	reviewed	活动任务范围读取、稳定ID/版本、取消二次确认
frontend/src/features/account-workbench/components/workbench-history-actions.tsx	952e4f5dfecadbbbdb0b80f8188d93e45f5ac287327d8016eec4a03e02c0a1e2	reviewed	批量操作终态筛选、ID/版本快照及执行中关闭保护
frontend/src/features/account-workbench/components/workbench-history-query.tsx	27b0489bb276b660481134626481b1ed74a96247501d801e328a8e65434d1016	reviewed	服务器分页、邮箱schema、查询变更清除选择及结果操作
frontend/src/features/account-workbench/components/workbench-history.tsx	f6d8f3f0bb716c86b2f013d5de4e7ba00e4fb0f2a8d5230d6db8567c20b81347	fixed	修复历史操作入口使用陈旧快照；订阅同一任务缓存同步终态和结果
frontend/src/features/account-workbench/components/workbench-import.tsx	0df294327098012f927025f1d84ea0e3f0bcd43945f09520324db8b06f109117	reviewed	增量全文复核：本地导出隔离、范围摘要、输入文件和恢复选项，仅受控API提交
frontend/src/features/account-workbench/components/workbench-login-profile-editor.tsx	2bedd45e2fa4eb067af2e0b7db8e9e5bf1cc80685fcdda62349a41338ce5d2a0	reviewed	资料保存稳定账号ID/版本、敏感字段清空和409冲突处理
frontend/src/features/account-workbench/components/workbench-login-profiles.tsx	5575f18463169ac487dee5fb2c3adcd01854f9c105e538d2ed4bf70272955845	reviewed	账号与资料稳定绑定、过滤选择、CRUD版本保护和清理范围
frontend/src/features/account-workbench/components/workbench-maintenance-authorization.tsx	a5f833b09678b9e1b500aad0ae0b79173029197e52b25eb6e46e58a171645dba	fixed	已修复并回归：任务完成刷新、独立本地查询状态、特殊状态名、确认目标固定或共享刷新提示
frontend/src/features/account-workbench/components/workbench-mixed-form.tsx	7017e1196e0bf5b9447f5b21dac583bc5443a2caf221cc22bda51fd027286af6	fixed	已修复并回归：任务完成刷新、独立本地查询状态、特殊状态名、确认目标固定或共享刷新提示
frontend/src/features/account-workbench/components/workbench-mixed-preview.tsx	d0cfa4057c08cdc049a68c71771c2c187ffdc09a2f6ac283068ebe3abc583706	reviewed	混合预览到期、输入错误禁用和二次确认
frontend/src/features/account-workbench/components/workbench-mixed-result.tsx	1c88bb5d2ea4222753dbd761b8feebfea81946126349ec2c21972eec584e2250	reviewed	混合结果预览代数防迟到、写入状态通知及销毁
frontend/src/features/account-workbench/components/workbench-mixed-rows.tsx	45c6b79e0bdad4c8b28c9968225a4a33b340ebf473e46f43073070507046f702	reviewed	混合来源与状态展示、稳定索引键和长文案溢出
frontend/src/features/account-workbench/components/workbench-mixed.tsx	3d7ed7ea84b1e73319ffab9a913b5f7b5cc472cf3945b35cdc66f4e637a436fa	reviewed	增量全文复核：安全来源范围、清理预览、混合运行与批量授权互斥状态
frontend/src/features/account-workbench/components/workbench-oauth-batch-browser.tsx	1d60aa1b512ce283f43846d525d7088600d0f2e28a6f1b9b5735489f71e0469c	reviewed	OAuth输入串行队列、卸载清敏感缓存、错误停止轮询
frontend/src/features/account-workbench/components/workbench-oauth-batch-form.tsx	2fdd6563eaf81cd23ec00f0d53566de8d7f26d525d85e219094f710aeb2b18fd	reviewed	增量全文复核：本地导出隔离、范围摘要、输入文件和恢复选项，仅受控API提交
frontend/src/features/account-workbench/components/workbench-oauth-batch-import.tsx	cfc9e41cae8cb5c6d3582f21f2611d3df5eccce56d5100ab53f2600e07c37f10	reviewed	增量全文复核：账号安全状态、授权预览与本地导出边界；取消确认已固定原批次ID并通过回归
frontend/src/features/account-workbench/components/workbench-oauth-batch-preview.tsx	07af4b7dd7b9a2d2037b4032099a6892a9dcf71e764c115d9e2f926be1c81cc5	reviewed	增量全文复核：检查点与授权范围确认、恢复选项、工作台入口及凭据表单清理
frontend/src/features/account-workbench/components/workbench-oauth-batch-rows.tsx	a7ba9c0d291d028302b4ee4f9cebce191add907151e1584f3d0edc7c237af3a8	reviewed	批量状态列与凭据摘要白名单、稳定行索引
frontend/src/features/account-workbench/components/workbench-oauth-batch.tsx	b0699a8fa1072e9eb0b9de014063e748d77f88b856fd2e6647e51babd1289e4e	reviewed	增量全文复核：安全来源范围、清理预览、混合运行与批量授权互斥状态
